niprod,cod_prod,des_prod,niprov,cod_prov,rsoc,cod_prodpr,cod_barrpr,fecvig,cost_usual,cost_ext,plazo_pago,pc_pv,prec_uc,prec_uc_ext,preferido
124672,PME-SUT-00909,POLYSORB 2-0 75CM AGUJA REDONDA GS-21 CL-811,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"84568,13","84568,13",0
125013,PME-SUT-00971,"POLYCRYL 1 70CM - CON AGUJA MCR37 ½ 3,7CM - REFERENCIA 261001 - SUTURA ACIDO POLIGLICOLICO T/VICRYL - COVIDIEN",1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"45712,45","45712,45",0
125529,PME-SUT-01597,DEXON 5-0 - 1.5 METRIC 70CM - CON AGUJA MC15 ½ 1.5CM - REFERENCIA 221050 - SUTURA ACIDO POLIGLICOLICO T/VYCRIL -COVIDIEN,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"47541,06","47541,06",0
125545,PME-SUT-01131,SURGIPRO 0  -  75CM BLU - AG GS-21 MONOFIL - COVIDIEN  CP-424,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"113424,12","113424,12",0
126143,PME-SUT-03116,"POLYCRYL 2-0 - 3 METRIC 70CM - C AGUJA MCR37 ½ 3,7CM - REF261020 - SUT ACIDO POLIGLICOLICO - COVIDIEN",1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"45712,45","45712,45",0
126165,PME-SUT-03066,NYLON 2/0 3/8 c25mm - COVIDIEN (NP44320),1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,06/06/2024,0,0,0,0,"21526,69","21526,69",0
126326,PME-SUT-01424,NYLON 2-0 RECTA 60 mm - COVIDIEN (NP69320E),1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,08/01/2025,0,0,0,0,"21535,67","21535,67",0
126645,PME-SUT-01598,"POLYCRYL 1  70cm - Con Aguja MCR40  ½"" 4cm - Referencia 271001 - Marca COVIDIEN - Tipo Vycril (Ex DEXON)",1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"45712,45","45712,45",0
128882,PME-SUT-02064,VELOSORB* 1 90CM AG KV34 - COVIDIEN CV-918,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"176278,81","176278,81",0
129454,PME-SUT-02312,"MONOSOF 2/0 NYLON 45cm Con Aguja CT30  3/8 Triangular 3,0cm - Referencia NP45320 - Marca Covidien",1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"21535,67","21535,67",0
129799,PME-INT-02474,GRAPADORA CON GRAPAS - EEA33 EEA 33MM,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,24/02/2024,0,0,0,0,"188275,36","188275,36",0
129800,PME-INT-02475,GRAPADORA CON GRAPAS EEA31 EEA31MM-4.8 SGL,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/10/2024,0,0,0,0,"206121,04","206121,04",0
129801,PME-INT-02476,JUEGO DE GRAPADORA PARA HEMORROIDES Y PROLAPSO 33MM - HEM3335,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,24/02/2024,0,0,0,0,"318070,54","318070,54",0
129802,PME-INT-02477,JAWOPEN LF1923 LIGASURE MARYLAND,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,24/02/2024,0,0,0,0,"341270,055","341270,055",0
132518,DEC-AGU-02668,POLYCRYL 4-0 VIOLETA 70CM MC26 X 36 COD: 241040,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,06/06/2024,0,0,0,0,"53366,38","53366,38",0
132519,PME-SUT-02669,DEXON 2 - POLYCRYL 2 VIOLETA 90CM MCR40 X 36 - Referencia: 271002 - Marca Covidien,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,04/01/2025,0,0,0,0,"53026,5","53026,5",0
132521,PME-SUT-02670,NYLON 3-0 SUTURA DE NYLON MONOFILAMENTO NO ABSORBIBLE BLK 45CM CT25 X24 COD: NP44330,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,06/06/2024,0,0,0,0,"21526,69","21526,69",0
132522,PME-SUT-02671,NYLON 4-0 SUTURA DE NYLON MONOFILAMENTO NO ABSORBIBLE BLK 45CM CT25 X24 COD: NP44340,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"21535,67","21535,67",0
132523,PME-SUT-02672,NYLON 5-0 SUTURA DE NYLON MONOFILAMENTO NO ABSORBIBLE BLK 45CM CT20X24 COD: NP43350,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"21535,67","21535,67",0
132525,DEC-AGU-02674,SURGIPROII 3-0 36 BL CV-23 DA COD: VP558X-2,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,06/06/2024,0,0,0,0,"149831,18","149831,18",0
132526,PME-SUT-02675,NYLON 3-0 SUTURA DE NYLON MONOFILAMENTO NO ABSORBIBLE BLK 45CM CT30 X24 COD: NP45330,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"21535,67","21535,67",0
132527,DEC-AGU-02676,MAXON 2-0 GRN 75 CM V20X36 COD: 886623351,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,06/06/2024,0,0,0,0,"102409,41","102409,41",0
132528,PME-SUT-02677,MAXON 2-0 GRN 75 CM GS21 COD: 8886626751,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"106281,62","106281,62",0
132816,PME-SUT-02763,POLYSORB 3-0 GL-122 VIO 75CM V20 COD:GL-122,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,19/11/2024,0,0,0,0,"111312,85","111312,85",0
132817,PME-SUT-02764,POLYSORB 2-0 VIO 75CM V26 COD:GL-127,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,31/10/2024,0,0,0,0,"111312,85","111312,85",0
132818,PME-SUT-02765,POLYSORB 2 VIO 75CM  GS24 COD.CL-779,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"81996,79","81996,79",0
132819,PME-SUT-02766,SUTURA SINTETICA ABSORBIBLE DE LACTOMER TRENZADA TRATADA CL-915 POLYSORB 1 COD: CL-915,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,19/11/2024,0,0,0,0,"109766,93","109766,93",0
132820,PME-SUT-02767,POLYSORB 1 UND 75 CM GS10 COD: CL-867,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,08/01/2025,0,0,0,0,"139708,86","139708,86",0
132821,PME-SUT-02768,POLYSORB 1 VIO 75 CM GS12 COD: CL-805,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,19/11/2024,0,0,0,0,"149653,97","149653,97",0
132822,PME-SUT-02769,MAXON CV 5-0 30 GRN CV -23 COD: 8886620721-2,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"102567,37","102567,37",0
132823,PME-SUT-02770,SUTURA DE NYLON MONOFILAMENTO  NO ABSORBIBLE NYLON 4-0 BLK 45 CM COD:NP44340,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,08/01/2025,0,0,0,0,"21535,67","21535,67",0
132824,PME-SUT-02771,NYLON 3-0 BLK 75 CM CT30X24 COD:NP45330E repetido,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,08/01/2025,0,0,0,0,"21535,67","21535,67",0
132825,PME-SUT-02772,MONOSOF 2-0 BLK 75 CM C16 COD:SN-688,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,19/11/2024,0,0,0,0,"69570,63","69570,63",0
132826,PME-SUT-02773,SURGIPRO 0 BLU 75 CM GS22 COD: CP-412,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"114852,64","114852,64",0
132827,PME-SUT-02774,SURGIPRO 1 BLU 75 CM GS21X36  COD: CP-425,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,08/01/2025,0,0,0,0,"113424,12","113424,12",0
132828,PME-SUT-02775,SURGIPRO 1 BLU 150 CM GS26  COD: CP-824,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"192563,88","192563,88",0
132829,PME-SUT-02776,MAXON CV 4-0 30 GRN CV 23 COD:8886620731-2,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"102567,37","102567,37",0
132830,PME-SUT-02777,MAXON  3-0 30 GRN CV 75 CM V20X36 COD: 8886623341,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"92567,79","92567,79",0
132831,PME-SUT-02778,MAXON  2-0 30 GRN 75CM COD: 8886623351,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,29/08/2024,0,0,0,0,"92567,79","92567,79",0
132832,PME-SUT-02779,MAXON 1 30 GRN 75CM GS-21 COD:8886626771,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"102281,78","102281,78",0
132833,PME-SUT-02780,MAXON 0 GRN 75CM GS-24X36 COD:8886628561,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"102567,37","102567,37",0
132834,PME-SUT-02781,SOFSILK 2-0 BLK75 CM V20 COD: GS-833,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"43141,22","43141,22",0
132835,PME-SUT-02782,NYLON 6-0 BLK 45 CM CT16.5X24 COD: NP82360,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"34944,64","34944,64",0
132836,PME-SUT-02783,NYLON 5-0 BLK 45 CM CT20 X24 COD: NP43350,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,19/11/2024,0,0,0,0,"21535,67","21535,67",0
132837,PME-SUT-02784,SURGIPRO II 5-0 36BL CV-23DA COD:VP556X-2,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"144851,5","144851,5",0
132838,PME-SUT-02785,SURGIPRO II 4-0 36BL CV-23DA COD:VP557X-2,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/08/2024,0,0,0,0,"144851,5","144851,5",0
132839,PME-SUT-02786,SURGIPRO 2-0 VP-523 BLU 90 CM V20CMDA COD: VP-523,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,08/01/2025,0,0,0,0,"135137,62","135137,62",0
132860,APA-TEN-02798,TORRE LAPAROSCOPICA MEDTRONIC ELEVISION HD2,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,04/07/2024,0,0,0,0,40000,40000,0
132964,PME-INT-02884,ONYX TRUSTAR - ZOTAROLIMUS - ELUTING - CORONARY STENT SYSTEM - 3.00x18mm - Ref. TSTAR30018X - Marca Medtronic,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,25/07/2024,0,0,0,0,315350,315350,0
132979,PME-INT-02899,ONYX TRUSTAR - ZOTAROLIMUS - ELUTING - CORONARY STENT SYSTEM - 275x18mm - Ref. TSTAR27518x - Marca Medtronic,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,22/07/2024,0,0,0,0,315350,315350,0
132987,PME-SUT-02905,DEXON VIOLETA 1 90 CM MCR40 COD:271001PT MCA: COVIDIEN,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,12/08/2024,0,0,0,0,"35838,58","35838,58",0
132988,DEC-DES-02906,MASCARA LARINGEA DESCARTABLE Nª 2 PHARMACARE,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,17/07/2024,0,0,0,0,"5446,81","5446,81",0
132999,PME-SUT-02914,POLYSORB 4-0 VIO 75CM CV25 - COVIDIEN COD:GL-181,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,04/09/2024,0,0,0,0,"92567,79","92567,79",0
133198,PME-SUT-03106,POLYSORB 1 GS21 VIO 75CM V20 - COVIDIEN COD:CL-813,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"84568,13","84568,13",0
133199,DEC-AGU-03107,POLYCRIL 2-0 MC35 VIO 70CM  - COVIDIEN COD:861020,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"40836,48","40836,48",0
133208,PME-SUT-03117,"SOFSILK 4-0  30"" 75cm Black - Con Aguja CV-23 - COVIDIEN VS871-2",1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"62283,28","62283,28",0
133209,PME-SUT-03118,NYLON 2-0  BLK 45CM CT20 - COVIDIEN  NP43320,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"22673,47","22673,47",0
133210,PME-SUT-03119,SURGIPRO 2-0 AG GS22 BLU 75 CM - COVIDIEN CP-411,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"116852,496","116852,496",0
133211,PME-SUT-03120,LINEN 3-0 BLANCA 10X75CM - COVIDIEN LC830E,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"24189,51","24189,51",0
133212,PME-SUT-03121,LINEN 2-0 BLANCA 10X75CM - COVIDIEN LC820E,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"24189,51","24189,51",0
133213,PME-SUT-03122,LINEN 0 BLANCA 10X75CM - COVIDIEN LC810E,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"24189,51","24189,51",0
133214,PME-SUT-03123,LINEN 1 BLANCA 10X75CM - COVIDIEN LC801E,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,21/08/2024,0,0,0,0,"24189,51","24189,51",0
133609,PME-SUT-03316,POLYCRYL 2/0 AGUJA MC30 70CM - COVIDIEN (251020),1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,28/10/2024,0,0,0,0,"40836,48","40836,48",0
133746,DEC-DES-03348,MALLA MACROPOROSA -PPM1515 PARIETENE MACRO PP 15X15,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,11/11/2024,0,0,0,0,"36804,8","36804,8",0
133762,PME-STE-03356,SSVO PHONATE SPEAKING VALVE WITH 02X2 - REFERENCIA SSVO - VALVULA FONATORIA CON APORTE DE OXIGENO - MARCA COVIDIEN,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,28/11/2024,0,0,0,0,"27040,79","27040,79",0
133763,PME-STE-03357,SSV PHONATE SPEAKING VALVE X2 - REFERENCIA SSV - VALVULA FONATORIA SIN APORTE DE OXIGENO - MARCA COVIDIEN,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,28/11/2024,0,0,0,0,"22875,506","22875,506",0
133789,DEC-DES-03370,MALLA DE POLIPROPILENO 30X30 - MARCA COVIDIEN,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,27/11/2024,0,0,0,0,"44095,66","44095,66",0
133893,PME-SUT-03413,POLYSORB 1  VIO 90CM GS21 - COVIDIEN CL-925,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"92567,79","92567,79",0
133894,PME-SUT-03414,POLYSORB 4-0 VIO 75CM V20 - COVIDIEN GL-121,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"111424,25","111424,25",0
133899,PME-SUT-03415,SUTURA MECANICA DE PIEL 35W REF: 8886803712 WIDE SKIN STAP MCA: COVIDIEN,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,09/12/2024,0,0,0,0,"231990,88","231990,88",0
134953,PME-SUT-03451,POLYCRYL 90CM - C/AGUJA MCR48 - COVIDIEN (281001),1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,26/12/2024,0,0,0,0,"46078,19","46078,19",0
134978,PME-SUT-03458,BIOSYN 3-0 - 30 75CM 2 METRIC VIOLET CON AGUJA C-13 - SM-822,1653,DIS00051,COVIDIEN ARGENTINA SA - MEDTRONIC-- SOLO COVIDIEN,,,02/01/2025,0,0,0,0,"89996,49","89996,49",0
122111,DEC-GCO-03157,APOSITO PROTECTOR TELA POST-EXTRACCION - HIPOALERGIC BANDERM,1654,DIS00052,RIASA SRL,,,10/02/2024,0,0,0,0,"2848,6","2848,6",0
122321,PME-INT00,"CINTA ADHESIVA HIPOALERGENICA MICROPOROSA 2,5CM",1654,DIS00052,RIASA SRL,,,01/06/2024,0,0,0,0,"5354,42","5354,42",0
122601,DEC-VVT-01669,"MICROPORE 2,5CM x 9.1M - REFERENCIA 1530-1 - MARCA 3M",1654,DIS00052,RIASA SRL,,,31/05/2024,0,0,0,0,"5354,42","5354,42",0
129803,DEC-GCO-02478,CINTA ADHESIVA MICROPOROSA T/MICROPORE  1.25CM X 9M - HIPOALERGIC PORE,1654,DIS00052,RIASA SRL,,,10/02/2024,0,0,0,0,"4867,65","4867,65",0
129804,DEC-GCO-02479,"CINTA ADHESIVA MICROPOROSA T/MICROPORE  2,5CM X 9M - HIPOALERGIC PORE",1654,DIS00052,RIASA SRL,,,02/05/2024,0,0,0,0,"4604,801188","4604,801188",0
129805,DEC-GCO-02480,CINTA ADHESIVA MICROPOROSA T/MICROPORE 5cm x 9mts - HIPOALERGIC PORE,1654,DIS00052,RIASA SRL,,,18/05/2024,0,0,0,0,"4604,801188","4604,801188",0
129806,DEC-GCO-02481,TELA ADHESIVA DE ALGODÓN IMPERMEABLE 5CM X 9MTS - HIPOALERGIC ALGODON,1654,DIS00052,RIASA SRL,,,02/07/2024,0,0,0,0,"3312,11","3312,11",0
129807,DEC-GCO-02482,TELA ADHESIVA DE ALGODÓN IMPERMEABLE 10CM X 9MTS - HIPOALERGIC ALGODON,1654,DIS00052,RIASA SRL,,,02/07/2024,0,0,0,0,"6624,22","6624,22",0
129809,DEC-GCO-02484,APOSITO TRANSPARENTE  ESTERIL 10CM X 12CM - HIPOALERGIC FILM,1654,DIS00052,RIASA SRL,,,10/02/2024,0,0,0,0,"21925,8725","21925,8725",0
129810,DEC-GCO-02485,APOSITO POST-OPERATORIO - 10X20CM - HIPOALERGIC CLINICARE,1654,DIS00052,RIASA SRL,,,10/02/2024,0,0,0,0,"6548,05","6548,05",0
20635,4190,ALBUMINA SERICA 20% iny.x 50ml c/eq.perf,1661,GRO00054,DROGUERIA MEDITERRANEA de RAFAEL CACERES,,,01/03/2024,0,0,0,0,28730,28730,0
124159,MEE-EST-01975,ANESCART FORTE x 50 Carpules Plásticos,1669,DIS00056,BHAURAC SA,,,18/12/2024,0,0,0,0,27821,27821,0
130934,DEC-AGU-02542,"AGUJAS DESCARTABLES 27G X 1¼"" DENTAL - Marca Misawa",1669,DIS00056,BHAURAC SA,,,30/03/2024,0,0,0,0,"15845,31","15845,31",0
131032,DES-DES02,FILTRO DE POLIETERSULFONA BAJO FLUJO OCI - 20L ORIGEN: CHINA- OCI MEDICAL,1670,DIS00057,UNIFARMA SA,,,21/03/2024,0,0,0,0,10500,10500,0
123274,REA-TIR00,TEST RAPIDO COVID-19 PANBIO - IGG/IGM ABS RAPID X 25 DET - [4550499022],1680,GRO00058,DROGUERIA DIMAT SA,,,08/05/2024,0,0,0,0,72000,72000,0
131058,PME-CAN-03052,TEST DENGUE DUO 25T - ABBOTT,1680,GRO00058,DROGUERIA DIMAT SA,,,15/04/2024,0,0,0,0,"180250,83","180250,83",0
15368,33442,ACIFOL GOTAS fco.x 10 ml,1695,VARI0432,DOMINGUEZ CARMEN ROSA,,,30/07/2024,0,0,0,0,"1785,12","1785,12",0
110475,50000,STREPTOFACTOR 1500000 UI a.x 1,1697,LAB00059,BIOFACTOR SA,,,14/05/2024,0,0,0,0,"1083609,4","1083609,4",0
16572,38199,INMUNOGRIP PLUS comp.rec.x 10,1699,LAB00060,NEO FARMA SA - GEZZI,,,23/05/2024,0,0,0,0,1000,1000,0
16632,6537,SALICREM cr.x 40 g,1699,LAB00060,NEO FARMA SA - GEZZI,,,23/05/2024,0,0,0,0,"1896,517","1896,517",0
16641,34106,SALICREM FORTE gel x 40 g,1699,LAB00060,NEO FARMA SA - GEZZI,,,23/05/2024,0,0,0,0,"1965,483","1965,483",0
16675,54369,TERMOKIDS 4% susp.x 100 ml,1699,LAB00060,NEO FARMA SA - GEZZI,,,23/05/2024,0,0,0,0,893,893,0
128766,61026,TERMOKIDS 4% FRUTILLA CEREZA susp.x 90 ml,1699,LAB00060,NEO FARMA SA - GEZZI,,,23/05/2024,0,0,0,0,450,450,0
133323,MEE-EST-02669,AGRASTAT 0.25 mg/ml (12.5mg) vial x 50 ml (PH) - ASPEN,1719,DIS00061,DISPROFARMA SA,,,30/08/2024,0,0,0,0,"207326,184","207326,184",0
133324,MEG-IAG-03387,CARDURA 4 mg tab.x 30 (PH) - ASPEN,1719,DIS00061,DISPROFARMA SA,,,30/08/2024,0,0,0,0,"18717,96","18717,96",0
128031,DEC-DES-01724,BOBINA POUCH 25CM C/TYVEK Y TESTIGO PARA PEROX. HIDRO-PLASMA - MARCA KIMS,1720,DIS00062,TRO PAK SA,,,27/05/2024,0,0,0,0,153125,153125,0
128232,DEC-DES-01799,BOBINA POUCH 15CM C/TYVEK Y TESTIGO PARA PEROX. HIDRO-PLASMA X 70 MTS,1720,DIS00062,TRO PAK SA,,,27/05/2024,0,0,0,0,95669,95669,0
129028,DEC-PGM-02123,BOBINA TUBO POUCH PARA VAPOR 20cm 100mts CON FUELLE - MARCA YELLOW PACK,1720,DIS00062,TRO PAK SA,,,08/07/2024,0,0,0,0,56500,56500,0
133332,DEC-PGM-03191,BOLSA DE PAPEL GRADO MEDICO TERMOSELLABLE 250x100x380 mm - TROPAK,1720,DIS00062,TRO PAK SA,,,01/10/2024,0,0,0,0,90000,90000,0
121991,DEC-PGM-03321,PAPEL ECG TERMOSENSIBLE 50X30,1721,DIS00063,CAPACCIOLI SA,,,24/10/2024,0,0,0,0,900,900,0
122026,DEC-PFI-01487,PAPEL ECOGRAFIA VIDEOPRINT UPP110S - Type I Normal - Rollo de 110mm x 20mts - Marca SONY,1721,DIS00063,CAPACCIOLI SA,,,14/11/2024,0,0,0,0,12000,12000,0
129525,DEC-DES-02353,PAPEL P/ECG ROLLO 80MM X 25MTS CARDIOCHART,1721,DIS00063,CAPACCIOLI SA,,,30/05/2024,0,0,0,0,1400,1400,0
131161,DEC-DES-02611,FRASCO DE RECOLECCION ESTERILES MARCA INDULAB,1722,LAB00064,INDULAB SRL,,,07/06/2024,0,0,0,0,110,110,0
132529,LVS-00086,LECHE EN POLVO ENTERA INSTANTANEA FORTIFICADA CON HIERRO ZINC Y VIT C  x 800gr - QUELECH,1728,DIS00066,ALIMENTOS DON FAUSTO SA,,,01/07/2024,0,0,0,0,"3462,808999","3462,808999",0
10705,44576,MEZAVANT 1200 1200 mg comp.x 60,1730,DIS00067,ORIEN ARGENTINA SA,,,30/09/2024,0,0,0,0,"191069,59","191069,59",0
19218,54735,EPCLUSA comp.rec.x 28,1730,DIS00067,ORIEN ARGENTINA SA,,,12/09/2024,0,0,0,0,"3276737,21","3276737,21",0
92768,47226,MIVUTEN comp.rec.x 30,1730,DIS00067,ORIEN ARGENTINA SA,,,28/10/2024,0,0,0,0,"23585,34","23585,34",0
92921,53547,TRIVENZ comp.rec.x 30,1730,DIS00067,ORIEN ARGENTINA SA,,,02/12/2024,0,0,0,0,"31285,54833","31285,54833",0
92946,51449,VIRONTAR N comp.rec.y ran.x 30,1730,DIS00067,ORIEN ARGENTINA SA,,,23/11/2024,0,0,0,0,"49533,1","49533,1",0
92969,56148,ZEVUVIR 50 mg comp.rec.x 30,1730,DIS00067,ORIEN ARGENTINA SA,,,19/09/2024,0,0,0,0,"29022,73","29022,73",0
92970,57621,ZEVUVIR L PACK comp.rec.x 30+30,1730,DIS00067,ORIEN ARGENTINA SA,,,07/10/2024,0,0,0,0,"29460,06","29460,06",0
93844,51538,PERJETA 420 mg/14 ml a.x. 1,1730,DIS00067,ORIEN ARGENTINA SA,,,03/01/2025,0,0,0,0,"428009,03","428009,03",0
94696,44420,MMF SANDOZ 500 mg comp.rec.x 50,1730,DIS00067,ORIEN ARGENTINA SA,,,08/01/2025,0,0,0,0,"50240,73","50240,73",0
95130,46423,MIRENA dispos.intrauterino x 1,1730,DIS00067,ORIEN ARGENTINA SA,,,09/01/2025,0,0,0,0,"321033,03","321033,03",0
98360,51516,MASICAN 125 mg comp.rec.x 60,1730,DIS00067,ORIEN ARGENTINA SA,,,24/10/2024,0,0,0,0,"83116,64","83116,64",0
98363,57679,MAZIMIT 10 mg comp.rec.x 30,1730,DIS00067,ORIEN ARGENTINA SA,,,19/06/2024,0,0,0,0,"311362,65","311362,65",0
