descripcion_proveedor,descripcion_match,similitud
rino  b nebu gotas pneb  20 mililitros  diluyente,neumote  nebu envase  20 mililitros,0.9470181
rino  b nebu gotas pneb  20 mililitros  diluyente,cenacert susp  20 mililitros,0.9371246
rino  b nebu gotas pneb  20 mililitros  diluyente,causalon pedgts  20 mililitros,0.93248093
ristonel 100 miligramos comprimidos  30,palite  100 miligramos comprimidos  30,0.9801136
ristonel 100 miligramos comprimidos  30,normital 100 miligramos comprimidos  30,0.97402835
ristonel 100 miligramos comprimidos  30,idesole 100 comprimidos  30,0.96358156
ristonel 100 miligramos comprimidos  60,neumote  100 capspinhalar  60,0.9330417
ristonel 100 miligramos comprimidos  60,rabloc 20 miligramos comprimidos  60,0.8814141
ristonel 100 miligramos comprimidos  60,palite  100 miligramos comprimidos  30,0.88090867
ristonel 200 miligramos comprimidos  60,didapho 200 miligramos capsulas  60,0.95079005
ristonel 200 miligramos comprimidos  60,inastmol 200 miligramos comprimidos  20,0.887787
ristonel 200 miligramos comprimidos  60,rabloc 20 miligramos comprimidos  60,0.8820341
ristonel 50 miligramos comprimidos  30,dafe  50 miligramos compdispers  30,0.95538926
ristonel 50 miligramos comprimidos  30,doxolbran 4 miligramos comprimidos  30,0.8801647
ristonel 50 miligramos comprimidos  30,rabloc 5 miligramos comprimidos  30,0.878825
rolast 10 miligramos  30 comprimidos rec,dafe  10 miligramos comprimidos  30,0.97603244
rolast 10 miligramos  30 comprimidos rec,acotral 10 miligramos comprimidos  30,0.9741042
rolast 10 miligramos  30 comprimidos rec,loreme  antialergico 10 miligramos comprimidos  30,0.9572585
rolast 4 miligramos  30 comprimidos mast,doxolbran 4 miligramos comprimidos  30,0.97455394
rolast 4 miligramos  30 comprimidos mast,rolast nios 4 miligramos sobgran  30,0.96965885
rolast 4 miligramos  30 comprimidos mast,idesole ii 45 miligramos comprimidos  30,0.8834082
rolast 5 miligramos  30 comprimidos mast,rabloc 5 miligramos comprimidos  30,0.9744815
rolast 5 miligramos  30 comprimidos mast,dafe  5 miligramos compdispers  30,0.96534276
rolast 5 miligramos  30 comprimidos mast,nefagrel 5 miligramos comprimidos  30,0.939743
sacarina tabletas frasco por 1000,plenovit vitamina c 1000 miligramos compmast  24,0.8354054
sacarina tabletas frasco por 1000,usar fibras frasco  250 mililitros,0.7534254
sacarina tabletas frasco por 1000,palite  100 miligramos comprimidos  30,0.75150675
sacarina tabletas frasco por 500,impedil 500 miligramos comprimidos  20,0.84787047
sacarina tabletas frasco por 500,misile 500 miligramos comprimidos recubierto  7,0.843212
sacarina tabletas frasco por 500,causalon 500 miligramos comprimidos  20,0.84133506
secret 28 comprimidos  28,rudoxil 25 miligramos comprimidos  28,0.841678
secret 28 comprimidos  28,mezine xr 225 miligramos comprimidos  28,0.8363752
secret 28 comprimidos  28,rudoxil 125 miligramos comprimidos  28,0.83636373
secufem 15 miligramos comprimidos  1,pioglit 15 miligramos comprimidos  30,0.8808525
secufem 15 miligramos comprimidos  1,pioglit 45 miligramos comprimidos  15,0.87984765
secufem 15 miligramos comprimidos  1,pioglit 15 miligramos comprimidos  15,0.87892896
simina 10 miligramos comprimidos recub  14,dafe  10 miligramos comprimidos  30,0.8765283
simina 10 miligramos comprimidos recub  14,edictum 2 miligramos comprimidos  10,0.8740143
simina 10 miligramos comprimidos recub  14,olane xr 25 miligramos comprimidos  10,0.8734892
simina 10 miligramos comprimidos recub  28,rudoxil crema 10 miligramos capsulas  28,0.93233585
simina 10 miligramos comprimidos recub  28,dafe  10 miligramos comprimidos  30,0.8770566
simina 10 miligramos comprimidos recub  28,quepaz 25 miligramos comprimidos recubierto  10,0.875235
simina 5 miligramos comprimidos recub  14,misile 750 miligramos comprimidos recubierto  5,0.8747478
simina 5 miligramos comprimidos recub  14,mezine xr 75 miligramos comprimidos  14,0.87123007
simina 5 miligramos comprimidos recub  14,mezine xr 375 miligramos comprimidos  14,0.8701718
simina 5 miligramos comprimidos recub  28,misile 750 miligramos comprimidos recubierto  5,0.8760356
simina 5 miligramos comprimidos recub  28,mezine xr 75 miligramos comprimidos  28,0.8710688
simina 5 miligramos comprimidos recub  28,mezine xr 225 miligramos comprimidos  28,0.8705506
simpla frasco ampolla de 100 mililitros 5 miligramos,clare  compuesto solucion oftalmica  5 mililitros,0.87311405
simpla frasco ampolla de 100 mililitros 5 miligramos,mosar 5 miligramos comprimidos recubierto  40,0.8607508
simpla frasco ampolla de 100 mililitros 5 miligramos,mosar 5 miligramos comprimidos recubierto  4,0.8587191
slinda comprimidos  244,dresan comprimidos  20,0.7819778
slinda comprimidos  244,pulsar comprimidos  40,0.7799409
slinda comprimidos  244,pulsar comprimidos  20,0.77904445
sulos cpsulas  30,cvp cellulite comprimidos  30,0.9398901
sulos cpsulas  30,flebitol comprimidos  30,0.9394348
sulos cpsulas  30,pervino  gasa  30,0.9301762
suposit glicerina cortos padultos estuche  10,doxtran gesic comprimidos recubierto  10,0.9475008
suposit glicerina cortos padultos estuche  10,doxtran flex comprimidos recubierto  10,0.944957
suposit glicerina cortos padultos estuche  10,loreme  descongestivo comprimidos  10,0.9347479
suposit glicerina cortos pinfantes estuche  10,doxtran gesic comprimidos recubierto  10,0.9549667
suposit glicerina cortos pinfantes estuche  10,doxtran flex comprimidos recubierto  10,0.95210624
suposit glicerina cortos pinfantes estuche  10,loreme  descongestivo comprimidos  10,0.93702614
tanakan comprimidos rec  30,mosar enzimatico comprimidos  30,0.95882714
tanakan comprimidos rec  30,kalter forte comprimidos recubierto  30,0.95668375
tanakan comprimidos rec  30,plenovit melatonina comprimidos  30,0.95539325
tanakan comprimidos rec  60,mosar enzimatico comprimidos  60,0.9581524
tanakan comprimidos rec  60,plenovit magnesioe comprimidos  60,0.9477398
tanakan comprimidos rec  60,plenovit magnesioc comprimidos  60,0.9453281
tanakan forte comprimidos rec  15,megale  comprimidos recubierto  15,0.95503515
tanakan forte comprimidos rec  15,teosona solucion comprimidos  15,0.93799204
tanakan forte comprimidos rec  15,idesole plus comprimidos  15,0.9018857
tanakan forte comprimidos rec  30,kalter forte comprimidos recubierto  30,0.9640711
tanakan forte comprimidos rec  30,mosar enzimatico comprimidos  30,0.95011365
tanakan forte comprimidos rec  30,fioton comprimidos recubierto  30,0.94954664
tea test envase  1,proterenal inyeccion lioffa  1,0.89016366
tea test envase  1,micranil inyectable  1,0.87575763
tea test envase  1,omate  40 miligramos jeringa prellenada  1,0.78575945
terfin crema pomo  15 grs,teosona solucion comprimidos  15,0.93618286
terfin crema pomo  15 grs,tanakan grag  15,0.909649
terfin crema pomo  15 grs,megale  comprimidos recubierto  15,0.9095435
terfin spray envase  75 mililitros,mezine xr 75 miligramos comprimidos  28,0.83352685
terfin spray envase  75 mililitros,mezine xr 75 miligramos comprimidos  14,0.83300596
terfin spray envase  75 mililitros,teosona micro 75 miligramos capsulas  20,0.8305111
testri solucin oral  2 mililitros,doxolbran 2 miligramos comprimidos  30,0.8470115
testri solucin oral  2 mililitros,omate  40 miligramos jeringa prellenada  2,0.8286751
testri solucin oral  2 mililitros,omate  20 miligramos jeringa prellenada  2,0.8271297
testri cb 100000 ui capsulas  1,proterenal inyeccion lioffa  1,0.8133019
testri cb 100000 ui capsulas  1,clavulo  1 gramos comprimidos  12,0.8064063
testri cb 100000 ui capsulas  1,doxolbran 1 miligramos comprimidos  20,0.80074
testri cb 100000 ui capsulas  3,doxtran b 12 inyeccion frasco ampolla  3,0.8077326
testri cb 100000 ui capsulas  3,aminofilin 200 miligramos inyectable  3,0.79475164
testri cb 100000 ui capsulas  3,gero h 3 aslan a  6,0.79115903
ticazan 90 miligramos  30 comprimidos,pioglit 30 miligramos comprimidos  15,0.88365453
ticazan 90 miligramos  30 comprimidos,pioglit 30 miligramos comprimidos  30,0.88356715
ticazan 90 miligramos  30 comprimidos,pioglit 45 miligramos comprimidos  30,0.8820117
ticazan 90 miligramos  60 comprimidos,rabloc 20 miligramos comprimidos  60,0.8793737
ticazan 90 miligramos  60 comprimidos,nefazan 75 miligramos comprimidos  60,0.8784843
ticazan 90 miligramos  60 comprimidos,idesole ii 45 miligramos comprimidos  60,0.8781273
trastocir trastocir 100 miligramos cpr  30,quepaz 100 miligramos comprimidos recubierto  30,0.9290432
trastocir trastocir 100 miligramos cpr  30,dafe  100 miligramos compdispers  30,0.9289737
trastocir trastocir 100 miligramos cpr  30,normital 100 miligramos comprimidos  30,0.9249732
trastocir trastocir 100 miligramos  60 cpr,neumote  100 capspinhalar  60,0.8880604
trastocir trastocir 100 miligramos  60 cpr,doxtran 50 miligramos comprimidos recubierto  100,0.8354323
trastocir trastocir 100 miligramos  60 cpr,dexa aminofilin 200 miligramos jarabe  100 mililitros,0.8290947
trastocir trastocir 50 miligramos  60 cpr,doxtran 50 miligramos comprimidos recubierto  10,0.8353813
trastocir trastocir 50 miligramos  60 cpr,doxtran 50 miligramos comprimidos recubierto  20,0.83494717
trastocir trastocir 50 miligramos  60 cpr,doxtran 50 miligramos comprimidos recubierto  100,0.83456683
trastocir trastocir 50 miligramos cpr  30,dafe  50 miligramos compdispers  30,0.9272254
trastocir trastocir 50 miligramos cpr  30,olane xr 25 miligramos comprimidos  30,0.8414252
trastocir trastocir 50 miligramos cpr  30,doxtran 50 miligramos comprimidos recubierto  10,0.8408739
trilip 10 miligramos comprimidos  30,loreme  antialergico 10 miligramos comprimidos  30,0.9583945
trilip 10 miligramos comprimidos  30,dafe  10 miligramos comprimidos  30,0.95797056
trilip 10 miligramos comprimidos  30,acotral 10 miligramos comprimidos  30,0.95119655
usuali  gotas  10 mililitros,modernel gotas  10 mililitros,0.98854893
usuali  gotas  10 mililitros,megale  antiacido compmast  10,0.8686628
usuali  gotas  10 mililitros,doxtran gesic comprimidos recubierto  10,0.866412
veraten 125 miligramos comprimidos  30,olane xr 125 miligramos comprimidos  30,0.9797815
veraten 125 miligramos comprimidos  30,palite  100 miligramos comprimidos  30,0.88237995
veraten 125 miligramos comprimidos  30,rudoxil 125 miligramos comprimidos  28,0.8821926
veraten 25 miligramos comprimidos  30,normital 25 miligramos comprimidos  30,0.97980106
veraten 25 miligramos comprimidos  30,olane xr 25 miligramos comprimidos  30,0.97884476
veraten 25 miligramos comprimidos  30,quepaz 25 miligramos comprimidos recubierto  30,0.9657585
veraten 3125 miligramos comprimidos  30,palite  100 miligramos comprimidos  30,0.8807565
veraten 3125 miligramos comprimidos  30,pioglit 45 miligramos comprimidos  30,0.8779565
veraten 3125 miligramos comprimidos  30,pioglit 30 miligramos comprimidos  15,0.8777831
veraten 625 miligramos comprimidos  30,palite  100 miligramos comprimidos  30,0.8855525
veraten 625 miligramos comprimidos  30,dafe  10 miligramos comprimidos  30,0.8825332
veraten 625 miligramos comprimidos  30,acotral 10 miligramos comprimidos  30,0.8810052
veraten ud 10 miligramos cpsulas  30,acotral 10 miligramos comprimidos  30,0.9411237
veraten ud 10 miligramos cpsulas  30,dafe  10 miligramos comprimidos  30,0.9385066
veraten ud 10 miligramos cpsulas  30,loreme  antialergico 10 miligramos comprimidos  30,0.9163089
veraten ud 20 miligramos cpsulas  30,olane 20 miligramos comprimidos recubierto  30,0.95006734
veraten ud 20 miligramos cpsulas  30,idesole 30 miligramos comprimidos recubierto  20,0.94529915
veraten ud 20 miligramos cpsulas  30,olmec 20 miligramos comprimidos  30,0.9125742
veraten ud 40 miligramos cpsulas  30,kalter 40 miligramos comprimidos recubierto  30,0.94326735
veraten ud 40 miligramos cpsulas  30,olmec 40 miligramos comprimidos  30,0.90688825
veraten ud 40 miligramos cpsulas  30,normatensil as 250 miligramos comprimidos recubierto  40,0.84904224
veraten ud 80 miligramos cpsulas  30,olane xr 25 miligramos comprimidos  30,0.8497948
veraten ud 80 miligramos cpsulas  30,rolast nios 4 miligramos sobgran  30,0.84767944
veraten ud 80 miligramos cpsulas  30,olane 20 miligramos comprimidos recubierto  30,0.8463734
virosol  10 comprimidos,cvpforte comprimidos  10,0.95098066
virosol  10 comprimidos,cortaler novo comprimidos  10,0.9469423
virosol  10 comprimidos,causalon grip comprimidos  10,0.946606
virosol  30 comprimidos,flebitol comprimidos  30,0.96041393
virosol  30 comprimidos,mosar plus comprimidos  30,0.95292485
virosol  30 comprimidos,plenovit melatonina comprimidos  30,0.94754773
visuclar frasco gotero  10 mililitros,doxtran gesic comprimidos recubierto  10,0.94417065
visuclar frasco gotero  10 mililitros,doxtran flex comprimidos recubierto  10,0.9394283
visuclar frasco gotero  10 mililitros,causalon grip comprimidos  10,0.9262034
xalacom solucion oft  25 mililitros,pulsar gotas  25 mililitros,0.94435865
xalacom solucion oft  25 mililitros,causalon gotas  25 mililitros,0.94333184
xalacom solucion oft  25 mililitros,respisol spray nasal  25 mililitros,0.9180852
xalatan solucion oft  25 mililitros,pulsar gotas  25 mililitros,0.94218016
xalatan solucion oft  25 mililitros,causalon gotas  25 mililitros,0.939621
xalatan solucion oft  25 mililitros,respisol spray nasal  25 mililitros,0.9194809
xeomin 100 vipvofco  1,xeomin 100 ui vial  1,0.9280008
xeomin 100 vipvofco  1,pervino  soltpica  100 mililitros,0.8530124
xeomin 100 vipvofco  1,mosar 1% pvopsusporal  60 mililitros,0.84352976
zarator 10 miligramos comprimidos recubiertos estuche  30,acotral 10 miligramos comprimidos  30,0.968235
zarator 10 miligramos comprimidos recubiertos estuche  30,dafe  10 miligramos comprimidos  30,0.9596112
zarator 10 miligramos comprimidos recubiertos estuche  30,loreme  antialergico 10 miligramos comprimidos  30,0.93666846
zarator 10 miligramos comprecubiertos estuche  60,rabloc 10 miligramos comprimidos  60,0.9269042
zarator 10 miligramos comprecubiertos estuche  60,mosar 25 miligramos comprimidos recubierto  60,0.87799144
zarator 10 miligramos comprecubiertos estuche  60,kalter 40 miligramos comprimidos recubierto  60,0.87746054
zarator 20 miligramos comprimidos recubiertos estuche  60,rabloc 20 miligramos comprimidos  60,0.9503306
zarator 20 miligramos comprimidos recubiertos estuche  60,idesole 30 miligramos comprimidos recubierto  20,0.88697726
zarator 20 miligramos comprimidos recubiertos estuche  60,kalter 40 miligramos comprimidos recubierto  60,0.886846
zarator 20 miligramos comprecubiertos estuche  30,olane 20 miligramos comprimidos recubierto  30,0.97857934
zarator 20 miligramos comprecubiertos estuche  30,idesole 30 miligramos comprimidos recubierto  20,0.9785631
zarator 20 miligramos comprecubiertos estuche  30,olmec 20 miligramos comprimidos  30,0.92378765
zarator 40 miligramos comprimidos recubiertos estuche  30,kalter 40 miligramos comprimidos recubierto  30,0.98673326
zarator 40 miligramos comprimidos recubiertos estuche  30,olmec 40 miligramos comprimidos  30,0.9465971
zarator 40 miligramos comprimidos recubiertos estuche  30,idesole 30 miligramos comprimidos recubierto  20,0.886179
zarator plus 1010 comprimidos  30,mosar plus comprimidos  30,0.8715176
zarator plus 1010 comprimidos  30,idesole 100 comprimidos  30,0.8701842
zarator plus 1010 comprimidos  30,rabloc 5 miligramos comprimidos  30,0.86105
zarator plus 2010 comprimidos  30,rabloc 5 miligramos comprimidos  30,0.8635952
zarator plus 2010 comprimidos  30,mosar plus comprimidos  30,0.86257297
zarator plus 2010 comprimidos  30,idesole 100 comprimidos  30,0.8604434
zarontin cpsulas frasco por 25,pulsar gotas  25 mililitros,0.915253
zarontin cpsulas frasco por 25,causalon gotas  25 mililitros,0.91255265
zarontin cpsulas frasco por 25,respisol spray nasal  25 mililitros,0.88316923
zarontin lquido frasco por 120 mililitros,causalon ibu susporal  120 mililitros,0.9355045
zarontin lquido frasco por 120 mililitros,causalon bronquial susp  120 mililitros,0.92307156
zarontin lquido frasco por 120 mililitros,causalon pro susp  120 mililitros,0.9209223
zatium 50 miligramos comprimidos  30,dafe  50 miligramos compdispers  30,0.95922726
zatium 50 miligramos comprimidos  30,rabloc 5 miligramos comprimidos  30,0.88373685
zatium 50 miligramos comprimidos  30,olane xr 125 miligramos comprimidos  30,0.8820064
zatium 50 miligramos comprimidos  60,rabloc 20 miligramos comprimidos  60,0.8877538
zatium 50 miligramos comprimidos  60,rabloc 10 miligramos comprimidos  60,0.88621396
zatium 50 miligramos comprimidos  60,dexa aminofilin 300 miligramos comprimidos  50,0.8809774
zatium met 501000 miligramos comprimidos  30,doxolbran 4 miligramos comprimidos  30,0.8754916
zatium met 501000 miligramos comprimidos  30,doxolbran 2 miligramos comprimidos  30,0.8752543
zatium met 501000 miligramos comprimidos  30,rabloc 5 miligramos comprimidos  30,0.8751168
